PORTFOLIO,INITIAL_INVESTMENT_STOCKS
PG,6428.571428571428
MPJ,19400.0
DMC,19400.0
PG,19400.0
TWM,19400.0
LTSA,19400.0
ONH,13333.333333333334
GS,13333.333333333334
JJN,13333.333333333334
PEP,13333.333333333334
HD,13333.333333333334
KRM,13333.333333333334
CCSO,18000.0
MZNA,18000.0
FWC,18000.0
OK,18000.0
EPF,18000.0
FWC,7500.0
OCST,7500.0
HD,7500.0
PEP,7500.0
MPJ,7500.0
LTSA,7500.0
OCST,13800.0
KRM,13800.0
ABC,13800.0
MZNA,13800.0
AB,13800.0
MTFS,5000.0
ALPA,5000.0
FWC,5000.0
GMNA,5000.0
HD,5000.0
MMM,5000.0
PEP,5000.0
EG,5000.0
OOGGL,7857.142857142857
ONH,7857.142857142857
GS,7857.142857142857
MPJ,7857.142857142857
ALPA,7857.142857142857
OK,7857.142857142857
MTFS,7857.142857142857
ALPA,17600.0
TWM,17600.0
NEK,17600.0
CCSO,17600.0
AB,17600.0
FWC,23000.0
OOGGL,23000.0
TCA,23000.0
KRM,2000.0
OK,2000.0
CCSO,2000.0
MPJ,2000.0
DMC,2000.0
HD,125.0
OK,125.0
EPF,125.0
AB,125.0
LTSA,125.0
MMM,125.0
DMC,125.0
TCA,125.0
TCA,12125.0
ALPA,12125.0
NTIC,12125.0
MPJ,12125.0
HD,12125.0
GS,12125.0
OCST,12125.0
EPF,12125.0
AB,12857.142857142857
FWC,12857.142857142857
NEK,12857.142857142857
ABC,12857.142857142857
GMNA,12857.142857142857
MZNA,12857.142857142857
TWM,12857.142857142857
OK,555.5555555555555
MTFS,555.5555555555555
ONH,555.5555555555555
HD,555.5555555555555
CCSO,555.5555555555555
ABC,555.5555555555555
JJN,555.5555555555555
PG,555.5555555555555
GMNA,555.5555555555555
ABT,8888.888888888889
PEP,8888.888888888889
LTSA,8888.888888888889
EG,8888.888888888889
OK,8888.888888888889
MZNA,8888.888888888889
MPJ,8888.888888888889
PG,8888.888888888889
JJN,8888.888888888889
DMC,22500.0
NTIC,22500.0
ONH,13800.0
OCST,13800.0
GS,13800.0
AB,13800.0
OK,13800.0
OCST,555.5555555555555
MZNA,555.5555555555555
ABC,555.5555555555555
PG,555.5555555555555
EPF,555.5555555555555
PEP,555.5555555555555
GS,555.5555555555555
TWM,555.5555555555555
OK,555.5555555555555
OCST,2000.0
MMM,2000.0
PEP,2000.0
JJN,2000.0
MZNA,2000.0
OCST,250.0
DMC,250.0
ALPA,250.0
EPF,250.0
JJN,5625.0
KRM,5625.0
EG,5625.0
MZNA,5625.0
NEK,5625.0
GS,5625.0
PG,5625.0
OCST,5625.0
MMM,833.3333333333334
PG,833.3333333333334
JJN,833.3333333333334
AB,833.3333333333334
MZNA,833.3333333333334
ABT,833.3333333333334
CCSO,2500.0
DMC,2500.0
FWC,10000.0
ALPA,10000.0
TCA,10000.0
GS,10000.0
EPF,10000.0
EG,10000.0
SM,10000.0
DMC,10000.0
LTSA,10000.0
OOGGL,2000.0
KRM,2000.0
HD,2000.0
TWM,2000.0
PEP,2000.0
GS,250000.0
PEP,250000.0
OCST,250000.0
ALPA,250000.0
ONH,22000.0
NEK,22000.0
PEP,22000.0
GMNA,22000.0
MZNA,11000.0
DMC,11000.0
EG,11000.0
CCSO,11000.0
LTSA,11000.0
TCA,12571.42857142857
DMC,12571.42857142857
ABC,12571.42857142857
EG,12571.42857142857
ALPA,12571.42857142857
MMM,12571.42857142857
ABT,12571.42857142857
LTSA,15000.0
GMNA,15000.0
EPF,15000.0
OK,2000.0
TCA,2000.0
NEK,2000.0
EG,2000.0
ABT,2000.0
ABT,10000.0
OCST,10000.0
GS,10000.0
MPJ,10000.0
SM,10000.0
LTSA,8333.333333333334
NTIC,8333.333333333334
PG,8333.333333333334
TWM,8333.333333333334
MTFS,8333.333333333334
ABC,8333.333333333334
AB,250000.0
ALPA,250000.0
HD,250000.0
TWM,250000.0
HD,14666.666666666666
MMM,14666.666666666666
ONH,14666.666666666666
DMC,14666.666666666666
PG,14666.666666666666
MPJ,14666.666666666666
TWM,13333.333333333334
NTIC,13333.333333333334
HD,13333.333333333334
KRM,13333.333333333334
JJN,13333.333333333334
ONH,13333.333333333334
GMNA,333333.3333333333
NTIC,333333.3333333333
PEP,333333.3333333333
CCSO,34500.0
KRM,34500.0
MPJ,20000.0
ALPA,20000.0
PEP,23000.0
FWC,23000.0
DMC,23000.0
AB,166666.66666666666
TWM,166666.66666666666
OOGGL,166666.66666666666
EPF,166666.66666666666
JJN,166666.66666666666
KRM,166666.66666666666
ABT,22000.0
PG,22000.0
CCSO,22000.0
KRM,22000.0
TCA,1666.6666666666667
MTFS,1666.6666666666667
GS,1666.6666666666667
TWM,10000.0
OCST,10000.0
ALPA,10000.0
KRM,10000.0
PG,10000.0
MZNA,10000.0
ABC,10000.0
CCSO,10000.0
TCA,142857.14285714287
EG,142857.14285714287
EPF,142857.14285714287
ALPA,142857.14285714287
LTSA,142857.14285714287
AB,142857.14285714287
OOGGL,142857.14285714287
EPF,125000.0
JJN,125000.0
OOGGL,125000.0
CCSO,125000.0
AB,125000.0
MZNA,125000.0
GS,125000.0
ABC,125000.0
PG,142857.14285714287
EPF,142857.14285714287
OCST,142857.14285714287
TCA,142857.14285714287
MPJ,142857.14285714287
MMM,142857.14285714287
TWM,142857.14285714287
NEK,45000.0
ONH,45000.0
ABT,29333.333333333332
KRM,29333.333333333332
MTFS,29333.333333333332
GMNA,10000.0
NEK,10000.0
FWC,10000.0
TCA,10000.0
LTSA,10000.0
ONH,12500.0
SM,12500.0
GMNA,12500.0
FWC,12500.0
NTIC,45000.0
DMC,45000.0
EPF,1250.0
PG,1250.0
OOGGL,1250.0
KRM,1250.0
SM,5555.555555555556
CCSO,5555.555555555556
ABT,5555.555555555556
TWM,5555.555555555556
EG,5555.555555555556
HD,5555.555555555556
EPF,5555.555555555556
KRM,5555.555555555556
GMNA,5555.555555555556
TWM,111111.11111111111
SM,111111.11111111111
ABT,111111.11111111111
MPJ,111111.11111111111
FWC,111111.11111111111
HD,111111.11111111111
OK,111111.11111111111
ONH,111111.11111111111
PG,111111.11111111111
EPF,7142.857142857143
ALPA,7142.857142857143
MMM,7142.857142857143
MPJ,7142.857142857143
SM,7142.857142857143
GMNA,7142.857142857143
NEK,7142.857142857143
SM,23000.0
GS,23000.0
NTIC,23000.0
CCSO,111111.11111111111
TWM,111111.11111111111
ALPA,111111.11111111111
MMM,111111.11111111111
OK,111111.11111111111
FWC,111111.11111111111
EPF,111111.11111111111
PG,111111.11111111111
MPJ,111111.11111111111
PEP,1375.0
OOGGL,1375.0
OK,1375.0
KRM,1375.0
GMNA,1375.0
NTIC,1375.0
PG,1375.0
DMC,1375.0
GMNA,166666.66666666666
HD,166666.66666666666
CCSO,166666.66666666666
SM,166666.66666666666
NEK,166666.66666666666
MPJ,166666.66666666666
NTIC,5000.0
MPJ,5000.0
NTIC,333333.3333333333
JJN,333333.3333333333
ABT,333333.3333333333
ABT,200.0
OCST,200.0
MMM,200.0
TCA,200.0
KRM,200.0
CCSO,19400.0
FWC,19400.0
DMC,19400.0
ONH,19400.0
MTFS,19400.0
TCA,500.0
LTSA,500.0
SM,1666.6666666666667
AB,1666.6666666666667
MTFS,1666.6666666666667
KRM,8625.0
OOGGL,8625.0
SM,8625.0
NEK,8625.0
CCSO,8625.0
ABC,8625.0
ABT,8625.0
OCST,8625.0
CCSO,8166.666666666667
SM,8166.666666666667
ALPA,8166.666666666667
OOGGL,8166.666666666667
KRM,8166.666666666667
TCA,8166.666666666667
AB,8333.333333333334
EPF,8333.333333333334
MZNA,8333.333333333334
MPJ,8333.333333333334
MMM,8333.333333333334
EG,8333.333333333334
GS,25000.0
TCA,25000.0
ONH,11428.57142857143
NTIC,11428.57142857143
FWC,11428.57142857143
NEK,11428.57142857143
ABC,11428.57142857143
MZNA,11428.57142857143
TCA,11428.57142857143
ABT,1571.4285714285713
NEK,1571.4285714285713
MMM,1571.4285714285713
LTSA,1571.4285714285713
FWC,1571.4285714285713
OK,1571.4285714285713
HD,1571.4285714285713
ABT,7142.857142857143
KRM,7142.857142857143
OOGGL,7142.857142857143
CCSO,7142.857142857143
AB,7142.857142857143
ONH,7142.857142857143
HD,7142.857142857143
EG,125.0
LTSA,125.0
NTIC,125.0
KRM,125.0
NEK,125.0
ABC,125.0
OOGGL,125.0
GMNA,125.0
NEK,166666.66666666666
MZNA,166666.66666666666
EPF,166666.66666666666
NTIC,166666.66666666666
JJN,166666.66666666666
MMM,166666.66666666666
HD,12125.0
GMNA,12125.0
EPF,12125.0
DMC,12125.0
MPJ,12125.0
PG,12125.0
SM,12125.0
KRM,12125.0
LTSA,7666.666666666667
NTIC,7666.666666666667
OOGGL,7666.666666666667
NEK,7666.666666666667
JJN,7666.666666666667
ABC,7666.666666666667
ABT,7666.666666666667
HD,7666.666666666667
EPF,7666.666666666667
MPJ,20000.0
OK,20000.0
TWM,1250.0
OOGGL,1250.0
ALPA,1250.0
GS,1250.0
EG,1250.0
OCST,1250.0
ABT,1250.0
JJN,1250.0
OCST,13333.333333333334
PEP,13333.333333333334
NTIC,13333.333333333334
MMM,5714.285714285715
TCA,5714.285714285715
GMNA,5714.285714285715
AB,5714.285714285715
HD,5714.285714285715
ONH,5714.285714285715
MTFS,5714.285714285715
NTIC,11000.0
EPF,11000.0
MMM,11000.0
OCST,11000.0
HD,11000.0
FWC,1666.6666666666667
TWM,1666.6666666666667
AB,1666.6666666666667
MPJ,1666.6666666666667
MTFS,1666.6666666666667
JJN,1666.6666666666667
EG,13333.333333333334
KRM,13333.333333333334
DMC,13333.333333333334
MTFS,13333.333333333334
PG,13333.333333333334
ALPA,13333.333333333334
MPJ,9857.142857142857
ABT,9857.142857142857
LTSA,9857.142857142857
GMNA,9857.142857142857
TWM,9857.142857142857
SM,9857.142857142857
NEK,9857.142857142857
FWC,17250.0
MZNA,17250.0
MTFS,17250.0
SM,17250.0
EPF,22000.0
PEP,22000.0
OCST,22000.0
HD,22000.0
MTFS,11250.0
KRM,11250.0
OOGGL,11250.0
CCSO,11250.0
TWM,11250.0
ABC,11250.0
LTSA,11250.0
HD,11250.0
EG,16333.333333333334
ALPA,16333.333333333334
GS,16333.333333333334
EG,19400.0
NTIC,19400.0
GS,19400.0
TWM,19400.0
MTFS,19400.0
OOGGL,30000.0
EPF,30000.0
MZNA,30000.0
JJN,23000.0
GMNA,23000.0
ALPA,23000.0
ABC,10000.0
PEP,10000.0
MTFS,10000.0
PG,10000.0
ABT,10000.0
OK,11000.0
SM,11000.0
MPJ,11000.0
GMNA,11000.0
MZNA,11000.0
EG,11000.0
LTSA,11000.0
HD,11000.0
LTSA,1666.6666666666667
SM,1666.6666666666667
OCST,1666.6666666666667
TCA,1666.6666666666667
AB,1666.6666666666667
NEK,1666.6666666666667
HD,333333.3333333333
MMM,333333.3333333333
MPJ,333333.3333333333
MMM,24250.0
AB,24250.0
GS,24250.0
OOGGL,24250.0
FWC,11428.57142857143
AB,11428.57142857143
MMM,11428.57142857143
MPJ,11428.57142857143
CCSO,11428.57142857143
TWM,11428.57142857143
OOGGL,11428.57142857143
MPJ,2500.0
DMC,2500.0
MMM,2500.0
MZNA,2500.0
KRM,5555.555555555556
HD,5555.555555555556
TWM,5555.555555555556
GMNA,5555.555555555556
SM,5555.555555555556
PG,5555.555555555556
TCA,5555.555555555556
ABC,5555.555555555556
GS,5555.555555555556
MZNA,11500.0
GS,11500.0
ONH,11500.0
NTIC,11500.0
KRM,11500.0
AB,11500.0
ABC,1833.3333333333333
MZNA,1833.3333333333333
ONH,1833.3333333333333
TWM,1833.3333333333333
EPF,1833.3333333333333
MMM,1833.3333333333333
OOGGL,3666.6666666666665
TCA,3666.6666666666665
DMC,3666.6666666666665
ABC,1375.0
KRM,1375.0
MZNA,1375.0
NEK,1375.0
OCST,1375.0
OK,1375.0
MMM,1375.0
NTIC,1375.0
DMC,13857.142857142857
EPF,13857.142857142857
HD,13857.142857142857
EG,13857.142857142857
OCST,13857.142857142857
ABC,13857.142857142857
PG,13857.142857142857
OOGGL,12125.0
MZNA,12125.0
NEK,12125.0
SM,12125.0
EG,12125.0
KRM,12125.0
ABC,12125.0
GMNA,12125.0
OCST,8166.666666666667
TCA,8166.666666666667
LTSA,8166.666666666667
FWC,8166.666666666667
GS,8166.666666666667
HD,8166.666666666667
NEK,13333.333333333334
JJN,13333.333333333334
DMC,13333.333333333334
MMM,13333.333333333334
TCA,13333.333333333334
CCSO,13333.333333333334
MPJ,142.85714285714286
TCA,142.85714285714286
MTFS,142.85714285714286
ALPA,142.85714285714286
MMM,142.85714285714286
PEP,142.85714285714286
FWC,142.85714285714286
GS,18000.0
MZNA,18000.0
FWC,18000.0
MPJ,18000.0
ABC,18000.0
GS,333333.3333333333
SM,333333.3333333333
DMC,333333.3333333333
PG,200000.0
JJN,200000.0
PEP,200000.0
SM,200000.0
AB,200000.0
DMC,19400.0
EG,19400.0
ALPA,19400.0
NTIC,19400.0
GS,19400.0
JJN,2000.0
MPJ,2000.0
EG,2000.0
ONH,2000.0
AB,2000.0
NEK,9166.666666666666
OCST,9166.666666666666
HD,9166.666666666666
NTIC,9166.666666666666
ABT,9166.666666666666
MTFS,9166.666666666666
GMNA,1250.0
EG,1250.0
AB,1250.0
MTFS,1250.0
ALPA,15000.0
PEP,15000.0
ABC,15000.0
MZNA,15000.0
TWM,15000.0
AB,15000.0
OOGGL,333.3333333333333
NTIC,333.3333333333333
ABT,333.3333333333333
OOGGL,13857.142857142857
PEP,13857.142857142857
GMNA,13857.142857142857
NTIC,13857.142857142857
ONH,13857.142857142857
TWM,13857.142857142857
TCA,13857.142857142857
KRM,125000.0
MZNA,125000.0
OK,125000.0
OCST,125000.0
GS,125000.0
DMC,125000.0
GMNA,125000.0
PG,125000.0
MTFS,7142.857142857143
TCA,7142.857142857143
PEP,7142.857142857143
LTSA,7142.857142857143
DMC,7142.857142857143
ABC,7142.857142857143
ABT,7142.857142857143
MPJ,9800.0
EG,9800.0
KRM,9800.0
OOGGL,9800.0
TWM,9800.0
PEP,14666.666666666666
HD,14666.666666666666
ABC,14666.666666666666
PG,14666.666666666666
FWC,14666.666666666666
SM,14666.666666666666
LTSA,7500.0
ABC,7500.0
MPJ,7500.0
MTFS,7500.0
SM,7500.0
HD,7500.0
PG,26666.666666666668
PEP,26666.666666666668
OOGGL,26666.666666666668
PEP,10000.0
KRM,10000.0
TCA,10000.0
GMNA,10000.0
NEK,10000.0
AB,10000.0
JJN,10000.0
ABT,10000.0
NEK,15000.0
PEP,15000.0
MMM,15000.0
EPF,2000.0
NEK,2000.0
OOGGL,2000.0
GMNA,2000.0
LTSA,2000.0
EPF,15000.0
HD,15000.0
PG,15000.0
PG,18000.0
FWC,18000.0
KRM,18000.0
TWM,18000.0
CCSO,18000.0
EG,250.0
MZNA,250.0
ABT,250.0
LTSA,250.0
EG,3666.6666666666665
DMC,3666.6666666666665
TWM,3666.6666666666665
MPJ,16166.666666666666
JJN,16166.666666666666
PEP,16166.666666666666
ONH,16166.666666666666
ALPA,16166.666666666666
NEK,16166.666666666666
EG,166666.66666666666
OOGGL,166666.66666666666
AB,166666.66666666666
KRM,166666.66666666666
ABT,166666.66666666666
JJN,166666.66666666666
NEK,500000.0
ONH,500000.0
MPJ,23000.0
OOGGL,23000.0
SM,23000.0
AB,166666.66666666666
NEK,166666.66666666666
TWM,166666.66666666666
TCA,166666.66666666666
FWC,166666.66666666666
MMM,166666.66666666666
ALPA,11428.57142857143
PG,11428.57142857143
DMC,11428.57142857143
MMM,11428.57142857143
OCST,11428.57142857143
HD,11428.57142857143
KRM,11428.57142857143
PEP,40000.0
ALPA,40000.0
OCST,1250.0
OOGGL,1250.0
SM,1250.0
ALPA,1250.0
GMNA,29333.333333333332
LTSA,29333.333333333332
MZNA,29333.333333333332
EG,16166.666666666666
EPF,16166.666666666666
GS,16166.666666666666
FWC,16166.666666666666
ABC,16166.666666666666
SM,16166.666666666666
NTIC,6125.0
SM,6125.0
ALPA,6125.0
MTFS,6125.0
TWM,6125.0
EPF,6125.0
MZNA,6125.0
MMM,6125.0
OCST,45000.0
EPF,45000.0
HD,11000.0
GS,11000.0
OK,11000.0
OOGGL,11000.0
ABT,11000.0
ALPA,11000.0
DMC,11000.0
TWM,11000.0
PG,166666.66666666666
MTFS,166666.66666666666
KRM,166666.66666666666
MZNA,166666.66666666666
ONH,166666.66666666666
OOGGL,166666.66666666666
OCST,5555.555555555556
ALPA,5555.555555555556
TWM,5555.555555555556
HD,5555.555555555556
JJN,5555.555555555556
MTFS,5555.555555555556
GMNA,5555.555555555556
DMC,5555.555555555556
OK,5555.555555555556
KRM,5000.0
OCST,5000.0
LTSA,5000.0
EPF,5000.0
ALPA,5000.0
EG,5000.0
PG,5000.0
HD,5000.0
TCA,5000.0
ALPA,44000.0
SM,44000.0
MZNA,13750.0
OCST,13750.0
NEK,13750.0
ALPA,13750.0
PG,8333.333333333334
EG,8333.333333333334
GS,8333.333333333334
KRM,8333.333333333334
MMM,8333.333333333334
FWC,8333.333333333334
MTFS,11250.0
KRM,11250.0
MMM,11250.0
FWC,11250.0
HD,11250.0
CCSO,11250.0
ABT,11250.0
GMNA,11250.0
OCST,29333.333333333332
TWM,29333.333333333332
FWC,29333.333333333332
OK,8166.666666666667
PEP,8166.666666666667
NEK,8166.666666666667
SM,8166.666666666667
ONH,8166.666666666667
MZNA,8166.666666666667
SM,250000.0
OCST,250000.0
OOGGL,250000.0
LTSA,250000.0
MMM,2500.0
GS,2500.0
DMC,2500.0
GMNA,2500.0
PG,333333.3333333333
EPF,333333.3333333333
KRM,333333.3333333333
AB,500.0
GS,500.0
MTFS,11000.0
ONH,11000.0
GS,11000.0
MMM,11000.0
EPF,11000.0
EG,250.0
MTFS,250.0
OK,250.0
FWC,250.0
ABC,250000.0
LTSA,250000.0
DMC,250000.0
OOGGL,250000.0
SM,22500.0
ABT,22500.0
PEP,15000.0
EG,15000.0
DMC,15000.0
ABT,15000.0
LTSA,15000.0
TWM,15000.0
KRM,7857.142857142857
ONH,7857.142857142857
NEK,7857.142857142857
AB,7857.142857142857
DMC,7857.142857142857
JJN,7857.142857142857
MZNA,7857.142857142857
KRM,555.5555555555555
TWM,555.5555555555555
OOGGL,555.5555555555555
ALPA,555.5555555555555
EG,555.5555555555555
MTFS,555.5555555555555
PEP,555.5555555555555
MZNA,555.5555555555555
HD,555.5555555555555
EG,2000.0
OCST,2000.0
JJN,2000.0
HD,2000.0
PEP,2000.0
NEK,13333.333333333334
AB,13333.333333333334
EPF,13333.333333333334
ONH,13333.333333333334
KRM,13333.333333333334
EG,13333.333333333334
TCA,333333.3333333333
EPF,333333.3333333333
JJN,333333.3333333333
NTIC,12125.0
TWM,12125.0
EG,12125.0
ONH,12125.0
MTFS,12125.0
MZNA,12125.0
LTSA,12125.0
PG,12125.0
EG,333.3333333333333
MMM,333.3333333333333
PG,333.3333333333333
OK,250.0
GS,250.0
TCA,250.0
EPF,250.0
PEP,111111.11111111111
OK,111111.11111111111
JJN,111111.11111111111
NEK,111111.11111111111
FWC,111111.11111111111
EG,111111.11111111111
SM,111111.11111111111
ALPA,111111.11111111111
ABC,111111.11111111111
AB,125000.0
MZNA,125000.0
DMC,125000.0
ABC,125000.0
MMM,125000.0
ALPA,125000.0
TWM,125000.0
FWC,125000.0
AB,20000.0
GS,20000.0
SM,7500.0
HD,7500.0
GMNA,7500.0
ABC,7500.0
AB,7500.0
ABT,7500.0
MPJ,20000.0
TWM,20000.0
KRM,20000.0
GS,20000.0
OOGGL,11500.0
ALPA,11500.0
NEK,11500.0
HD,11500.0
NTIC,11500.0
MZNA,11500.0
NTIC,5500.0
ONH,5500.0
AB,17600.0
LTSA,17600.0
MTFS,17600.0
NTIC,17600.0
GS,17600.0
OCST,3666.6666666666665
JJN,3666.6666666666665
KRM,3666.6666666666665
ALPA,200000.0
MZNA,200000.0
MPJ,200000.0
GMNA,200000.0
EPF,200000.0
OCST,250.0
NTIC,250.0
CCSO,250.0
JJN,250.0
NTIC,29333.333333333332
SM,29333.333333333332
HD,29333.333333333332
CCSO,1000.0
GMNA,1000.0
FWC,1000.0
JJN,1000.0
MPJ,1000.0
TWM,15000.0
DMC,15000.0
PEP,15000.0
PG,27500.0
EPF,27500.0
OOGGL,5500.0
ONH,5500.0
SM,30000.0
TCA,30000.0
ABT,30000.0
KRM,11250.0
NEK,11250.0
GMNA,11250.0
LTSA,11250.0
PG,11250.0
EG,11250.0
NTIC,11250.0
CCSO,11250.0
EG,8333.333333333334
NTIC,8333.333333333334
JJN,8333.333333333334
KRM,8333.333333333334
AB,8333.333333333334
GMNA,8333.333333333334
ONH,1571.4285714285713
HD,1571.4285714285713
DMC,1571.4285714285713
LTSA,1571.4285714285713
TWM,1571.4285714285713
TCA,1571.4285714285713
EPF,1571.4285714285713
OK,13333.333333333334
GMNA,13333.333333333334
ONH,13333.333333333334
TWM,13333.333333333334
ALPA,13333.333333333334
KRM,13333.333333333334
ABC,11000.0
MTFS,11000.0
NTIC,11000.0
GMNA,11000.0
OCST,11000.0
OK,18000.0
MTFS,18000.0
AB,18000.0
MMM,18000.0
ONH,18000.0
DMC,12571.42857142857
TCA,12571.42857142857
JJN,12571.42857142857
EG,12571.42857142857
ONH,12571.42857142857
FWC,12571.42857142857
GS,12571.42857142857
AB,200000.0
HD,200000.0
NTIC,200000.0
TCA,200000.0
OOGGL,200000.0
JJN,13333.333333333334
EG,13333.333333333334
ONH,13333.333333333334
HD,5000.0
TCA,5000.0
NTIC,5000.0
PEP,5000.0
LTSA,5000.0
PG,5000.0
ALPA,5000.0
NEK,5000.0
TCA,6666.666666666667
SM,6666.666666666667
EPF,6666.666666666667
LTSA,6666.666666666667
OOGGL,6666.666666666667
GS,6666.666666666667
NEK,5444.444444444444
NTIC,5444.444444444444
TCA,5444.444444444444
ALPA,5444.444444444444
PG,5444.444444444444
LTSA,5444.444444444444
EG,5444.444444444444
ABC,5444.444444444444
MTFS,5444.444444444444
OOGGL,6875.0
OK,6875.0
GMNA,6875.0
FWC,6875.0
OCST,6875.0
TCA,6875.0
MPJ,6875.0
PEP,6875.0
MZNA,20000.0
ABT,20000.0
TCA,20000.0
GMNA,20000.0
NEK,16000.0
FWC,16000.0
OK,16000.0
MMM,16000.0
ABC,16000.0
FWC,6428.571428571428
AB,6428.571428571428
ABC,6428.571428571428
ONH,6428.571428571428
LTSA,6428.571428571428
CCSO,6428.571428571428
MPJ,6428.571428571428
MPJ,19400.0
MTFS,19400.0
GS,19400.0
OOGGL,19400.0
CCSO,19400.0
DMC,3666.6666666666665
HD,3666.6666666666665
OOGGL,3666.6666666666665
NTIC,10000.0
MTFS,10000.0
CCSO,10000.0
MMM,10000.0
EPF,333333.3333333333
ONH,333333.3333333333
MPJ,333333.3333333333
FWC,166666.66666666666
MPJ,166666.66666666666
ABT,166666.66666666666
NEK,166666.66666666666
ABC,166666.66666666666
KRM,166666.66666666666
NEK,2200.0
GS,2200.0
JJN,2200.0
EG,2200.0
ALPA,2200.0
NTIC,16000.0
OK,16000.0
AB,16000.0
FWC,16000.0
ABC,16000.0
SM,12250.0
ABC,12250.0
CCSO,12250.0
DMC,12250.0
OK,333333.3333333333
OOGGL,333333.3333333333
SM,333333.3333333333
MTFS,13333.333333333334
MZNA,13333.333333333334
SM,13333.333333333334
DMC,250000.0
FWC,250000.0
TWM,250000.0
NEK,250000.0
HD,9000.0
OOGGL,9000.0
ONH,9000.0
MTFS,9000.0
TCA,9000.0
GMNA,16000.0
SM,16000.0
EPF,16000.0
JJN,16000.0
DMC,16000.0
OK,1666.6666666666667
TCA,1666.6666666666667
GS,1666.6666666666667
FWC,111.11111111111111
ABC,111.11111111111111
GS,111.11111111111111
EPF,111.11111111111111
DMC,111.11111111111111
MPJ,111.11111111111111
ALPA,111.11111111111111
ABT,111.11111111111111
NEK,111.11111111111111
JJN,250000.0
NEK,250000.0
AB,250000.0
CCSO,250000.0
LTSA,27500.0
EG,27500.0
ABT,2000.0
TWM,2000.0
PG,2000.0
MTFS,2000.0
JJN,2000.0
FWC,18000.0
MZNA,18000.0
TWM,18000.0
PEP,18000.0
LTSA,18000.0
HD,30000.0
ABT,30000.0
OOGGL,30000.0
GS,10000.0
OCST,10000.0
JJN,10000.0
HD,10000.0
DMC,250000.0
LTSA,250000.0
OK,250000.0
EG,250000.0
AB,13800.0
GS,13800.0
MMM,13800.0
ONH,13800.0
FWC,13800.0
MTFS,1666.6666666666667
EPF,1666.6666666666667
ABT,1666.6666666666667
PEP,7857.142857142857
EPF,7857.142857142857
DMC,7857.142857142857
FWC,7857.142857142857
OOGGL,7857.142857142857
JJN,7857.142857142857
AB,7857.142857142857
SM,45000.0
CCSO,45000.0
CCSO,13750.0
NEK,13750.0
OOGGL,13750.0
ABT,13750.0
DMC,250000.0
LTSA,250000.0
KRM,250000.0
OOGGL,250000.0
MTFS,11500.0
FWC,11500.0
LTSA,11500.0
CCSO,11500.0
MZNA,11500.0
ABT,11500.0
EPF,10000.0
ALPA,10000.0
CCSO,10000.0
KRM,10000.0
EG,125000.0
MZNA,125000.0
TCA,125000.0
GS,125000.0
OOGGL,125000.0
MMM,125000.0
ABT,125000.0
ABC,125000.0
MMM,555.5555555555555
NEK,555.5555555555555
GMNA,555.5555555555555
DMC,555.5555555555555
OCST,555.5555555555555
NTIC,555.5555555555555
ABC,555.5555555555555
GS,555.5555555555555
CCSO,555.5555555555555
MTFS,13333.333333333334
NEK,13333.333333333334
TWM,13333.333333333334
ABT,13333.333333333334
MMM,13333.333333333334
PG,13333.333333333334
ALPA,3666.6666666666665
MZNA,3666.6666666666665
OOGGL,3666.6666666666665
ABC,32333.333333333332
DMC,32333.333333333332
LTSA,32333.333333333332
AB,1666.6666666666667
EPF,1666.6666666666667
MMM,1666.6666666666667
LTSA,32333.333333333332
MPJ,32333.333333333332
ALPA,32333.333333333332
LTSA,25000.0
MPJ,25000.0
KRM,6250.0
PEP,6250.0
CCSO,6250.0
JJN,6250.0
MZNA,6250.0
MTFS,6250.0
ONH,6250.0
GS,6250.0
EPF,14666.666666666666
OK,14666.666666666666
CCSO,14666.666666666666
TCA,14666.666666666666
MTFS,14666.666666666666
ABT,14666.666666666666
GS,19400.0
AB,19400.0
FWC,19400.0
ABT,19400.0
NEK,19400.0
OK,15000.0
NTIC,15000.0
PEP,15000.0
CCSO,6666.666666666667
GMNA,6666.666666666667
EPF,6666.666666666667
LTSA,6666.666666666667
MZNA,6666.666666666667
FWC,6666.666666666667
ABT,10000.0
PG,10000.0
GMNA,10000.0
MMM,10000.0
JJN,10000.0
EG,10000.0
KRM,10000.0
ABC,10000.0
CCSO,10000.0
MPJ,125.0
CCSO,125.0
FWC,125.0
ONH,125.0
TWM,125.0
LTSA,125.0
AB,125.0
ALPA,125.0
MPJ,10000.0
CCSO,10000.0
SM,10000.0
ONH,10000.0
ABC,10000.0
EPF,10000.0
OOGGL,10000.0
OCST,10000.0
NTIC,10000.0
EG,22500.0
SM,22500.0
GS,22500.0
TWM,22500.0
GS,1222.2222222222222
NEK,1222.2222222222222
PEP,1222.2222222222222
MTFS,1222.2222222222222
ABT,1222.2222222222222
MPJ,1222.2222222222222
EPF,1222.2222222222222
TCA,1222.2222222222222
SM,1222.2222222222222
AB,9000.0
GMNA,9000.0
ABC,9000.0
JJN,9000.0
NTIC,9000.0
FWC,32333.333333333332
JJN,32333.333333333332
EG,32333.333333333332
PEP,17250.0
ABT,17250.0
ONH,17250.0
MMM,17250.0
GS,18333.333333333332
KRM,18333.333333333332
