PORTFOLIO,INITIAL_INVESTMENT_STOCKS,MEMBER_ID
NEK,16666.666666666668,MID009665
MMM,16666.666666666668,MID009665
OK,16666.666666666668,MID009665
MPJ,19400.0,MID009666
OCST,19400.0,MID009666
ABC,19400.0,MID009666
KRM,19400.0,MID009666
ALPA,19400.0,MID009666
MZNA,1222.2222222222222,MID009667
KRM,1222.2222222222222,MID009667
HD,1222.2222222222222,MID009667
TCA,1222.2222222222222,MID009667
MMM,1222.2222222222222,MID009667
GS,1222.2222222222222,MID009667
MTFS,1222.2222222222222,MID009667
EG,1222.2222222222222,MID009667
NEK,1222.2222222222222,MID009667
OK,22000.0,MID009668
EG,22000.0,MID009668
JJN,22000.0,MID009668
TWM,22000.0,MID009668
PEP,11000.0,MID009669
ALPA,11000.0,MID009669
FWC,11000.0,MID009669
OK,11000.0,MID009669
ONH,11000.0,MID009669
AB,11000.0,MID009669
TWM,11000.0,MID009669
NTIC,11000.0,MID009669
HD,142.85714285714286,MID009670
GMNA,142.85714285714286,MID009670
TWM,142.85714285714286,MID009670
ABT,142.85714285714286,MID009670
ALPA,142.85714285714286,MID009670
JJN,142.85714285714286,MID009670
EG,142.85714285714286,MID009670
SM,15000.0,MID009671
HD,15000.0,MID009671
MMM,15000.0,MID009671
DMC,15000.0,MID009671
LTSA,15000.0,MID009671
MPJ,15000.0,MID009671
MPJ,22500.0,MID009672
KRM,22500.0,MID009672
TCA,22500.0,MID009672
AB,22500.0,MID009672
OOGGL,333.3333333333333,MID009673
AB,333.3333333333333,MID009673
MTFS,333.3333333333333,MID009673
ALPA,714.2857142857143,MID009674
ABC,714.2857142857143,MID009674
JJN,714.2857142857143,MID009674
ABT,714.2857142857143,MID009674
CCSO,714.2857142857143,MID009674
EG,714.2857142857143,MID009674
ONH,714.2857142857143,MID009674
NTIC,9777.777777777777,MID009675
ALPA,9777.777777777777,MID009675
GMNA,9777.777777777777,MID009675
PG,9777.777777777777,MID009675
ONH,9777.777777777777,MID009675
KRM,9777.777777777777,MID009675
NEK,9777.777777777777,MID009675
TWM,9777.777777777777,MID009675
ABC,9777.777777777777,MID009675
TWM,11428.57142857143,MID009676
AB,11428.57142857143,MID009676
ALPA,11428.57142857143,MID009676
MMM,11428.57142857143,MID009676
ABC,11428.57142857143,MID009676
OK,11428.57142857143,MID009676
EPF,11428.57142857143,MID009676
CCSO,9166.666666666666,MID009677
TWM,9166.666666666666,MID009677
JJN,9166.666666666666,MID009677
MTFS,9166.666666666666,MID009677
OOGGL,9166.666666666666,MID009677
EG,9166.666666666666,MID009677
MZNA,17250.0,MID009678
OOGGL,17250.0,MID009678
ABT,17250.0,MID009678
KRM,17250.0,MID009678
DMC,12250.0,MID009679
PEP,12250.0,MID009679
GMNA,12250.0,MID009679
MZNA,12250.0,MID009679
MTFS,833.3333333333334,MID009680
GMNA,833.3333333333334,MID009680
DMC,833.3333333333334,MID009680
PEP,833.3333333333334,MID009680
MZNA,833.3333333333334,MID009680
ONH,833.3333333333334,MID009680
KRM,19400.0,MID009681
HD,19400.0,MID009681
OOGGL,19400.0,MID009681
ABT,19400.0,MID009681
PG,19400.0,MID009681
NEK,27500.0,MID009682
GS,27500.0,MID009682
MTFS,3333.3333333333335,MID009683
MMM,3333.3333333333335,MID009683
ONH,3333.3333333333335,MID009683
HD,12571.42857142857,MID009684
NTIC,12571.42857142857,MID009684
DMC,12571.42857142857,MID009684
MPJ,12571.42857142857,MID009684
SM,12571.42857142857,MID009684
GS,12571.42857142857,MID009684
OK,12571.42857142857,MID009684
GS,5000.0,MID009685
EPF,5000.0,MID009685
NTIC,14666.666666666666,MID009686
EPF,14666.666666666666,MID009686
ABC,14666.666666666666,MID009686
NEK,14666.666666666666,MID009686
GS,14666.666666666666,MID009686
ALPA,14666.666666666666,MID009686
MTFS,1428.5714285714287,MID009687
GMNA,1428.5714285714287,MID009687
TCA,1428.5714285714287,MID009687
EPF,1428.5714285714287,MID009687
TWM,1428.5714285714287,MID009687
ONH,1428.5714285714287,MID009687
EG,1428.5714285714287,MID009687
ALPA,16666.666666666668,MID009688
ONH,16666.666666666668,MID009688
FWC,16666.666666666668,MID009688
ABC,9800.0,MID009689
NTIC,9800.0,MID009689
TWM,9800.0,MID009689
MTFS,9800.0,MID009689
EPF,9800.0,MID009689
MZNA,29333.333333333332,MID009690
FWC,29333.333333333332,MID009690
AB,29333.333333333332,MID009690
NEK,10000.0,MID009691
MZNA,10000.0,MID009691
OCST,10000.0,MID009691
ABC,10000.0,MID009691
ALPA,10000.0,MID009691
OCST,500000.0,MID009692
PG,500000.0,MID009692
OCST,1428.5714285714287,MID009693
PEP,1428.5714285714287,MID009693
GMNA,1428.5714285714287,MID009693
MZNA,1428.5714285714287,MID009693
GS,1428.5714285714287,MID009693
AB,1428.5714285714287,MID009693
HD,1428.5714285714287,MID009693
TWM,16333.333333333334,MID009694
OK,16333.333333333334,MID009694
ABC,16333.333333333334,MID009694
MPJ,8166.666666666667,MID009695
GS,8166.666666666667,MID009695
HD,8166.666666666667,MID009695
TWM,8166.666666666667,MID009695
OOGGL,8166.666666666667,MID009695
NEK,8166.666666666667,MID009695
OOGGL,9777.777777777777,MID009696
NEK,9777.777777777777,MID009696
TCA,9777.777777777777,MID009696
JJN,9777.777777777777,MID009696
HD,9777.777777777777,MID009696
PEP,9777.777777777777,MID009696
SM,9777.777777777777,MID009696
NTIC,9777.777777777777,MID009696
GMNA,9777.777777777777,MID009696
SM,19400.0,MID009697
ABC,19400.0,MID009697
ALPA,19400.0,MID009697
PEP,19400.0,MID009697
LTSA,19400.0,MID009697
NEK,333333.3333333333,MID009698
FWC,333333.3333333333,MID009698
SM,333333.3333333333,MID009698
PEP,1666.6666666666667,MID009699
NEK,1666.6666666666667,MID009699
ABC,1666.6666666666667,MID009699
ABT,1666.6666666666667,MID009699
FWC,1666.6666666666667,MID009699
JJN,1666.6666666666667,MID009699
HD,11000.0,MID009700
MMM,11000.0,MID009700
MTFS,11000.0,MID009700
SM,11000.0,MID009700
JJN,11000.0,MID009700
KRM,200000.0,MID009701
GS,200000.0,MID009701
OK,200000.0,MID009701
NTIC,200000.0,MID009701
ALPA,200000.0,MID009701
ALPA,9000.0,MID009702
MPJ,9000.0,MID009702
TWM,9000.0,MID009702
HD,9000.0,MID009702
EPF,9000.0,MID009702
EG,333333.3333333333,MID009703
JJN,333333.3333333333,MID009703
OCST,333333.3333333333,MID009703
NTIC,20000.0,MID009704
ABT,20000.0,MID009704
SM,26666.666666666668,MID009705
ONH,26666.666666666668,MID009705
MMM,26666.666666666668,MID009705
MTFS,5000.0,MID009706
FWC,5000.0,MID009706
PEP,5000.0,MID009706
PG,5000.0,MID009706
ALPA,5000.0,MID009706
ONH,5000.0,MID009706
DMC,5000.0,MID009706
KRM,5000.0,MID009706
NTIC,5000.0,MID009706
GMNA,125000.0,MID009707
OCST,125000.0,MID009707
OOGGL,125000.0,MID009707
MPJ,125000.0,MID009707
JJN,125000.0,MID009707
PG,125000.0,MID009707
CCSO,125000.0,MID009707
KRM,125000.0,MID009707
AB,10000.0,MID009708
EPF,10000.0,MID009708
MTFS,10000.0,MID009708
GS,10000.0,MID009708
PEP,1428.5714285714287,MID009709
NTIC,1428.5714285714287,MID009709
OCST,1428.5714285714287,MID009709
MZNA,1428.5714285714287,MID009709
KRM,1428.5714285714287,MID009709
NEK,1428.5714285714287,MID009709
OK,1428.5714285714287,MID009709
FWC,15000.0,MID009710
DMC,15000.0,MID009710
PG,15000.0,MID009710
FWC,7000.0,MID009711
DMC,7000.0,MID009711
ABT,7000.0,MID009711
AB,7000.0,MID009711
JJN,7000.0,MID009711
PEP,7000.0,MID009711
LTSA,7000.0,MID009711
CCSO,11000.0,MID009712
AB,11000.0,MID009712
NEK,11000.0,MID009712
MZNA,11000.0,MID009712
MPJ,11000.0,MID009712
GS,16333.333333333334,MID009713
LTSA,16333.333333333334,MID009713
OOGGL,16333.333333333334,MID009713
MTFS,7142.857142857143,MID009714
OOGGL,7142.857142857143,MID009714
JJN,7142.857142857143,MID009714
MPJ,7142.857142857143,MID009714
OK,7142.857142857143,MID009714
GS,7142.857142857143,MID009714
SM,7142.857142857143,MID009714
CCSO,6666.666666666667,MID009715
ONH,6666.666666666667,MID009715
FWC,6666.666666666667,MID009715
KRM,6666.666666666667,MID009715
ABC,6666.666666666667,MID009715
ABT,6666.666666666667,MID009715
PG,500000.0,MID009716
AB,500000.0,MID009716
CCSO,16166.666666666666,MID009717
ALPA,16166.666666666666,MID009717
NTIC,16166.666666666666,MID009717
TWM,16166.666666666666,MID009717
OCST,16166.666666666666,MID009717
MZNA,16166.666666666666,MID009717
TCA,44000.0,MID009718
EG,44000.0,MID009718
NEK,19400.0,MID009719
PEP,19400.0,MID009719
MPJ,19400.0,MID009719
NTIC,19400.0,MID009719
OCST,19400.0,MID009719
EG,200.0,MID009720
HD,200.0,MID009720
ALPA,200.0,MID009720
OCST,200.0,MID009720
PG,200.0,MID009720
SM,12500.0,MID009721
MTFS,12500.0,MID009721
KRM,12500.0,MID009721
ALPA,12500.0,MID009721
OOGGL,1666.6666666666667,MID009722
EPF,1666.6666666666667,MID009722
KRM,1666.6666666666667,MID009722
PEP,11250.0,MID009723
FWC,11250.0,MID009723
NEK,11250.0,MID009723
MTFS,11250.0,MID009723
JJN,9777.777777777777,MID009724
NEK,9777.777777777777,MID009724
GS,9777.777777777777,MID009724
MZNA,9777.777777777777,MID009724
OOGGL,9777.777777777777,MID009724
EPF,9777.777777777777,MID009724
TCA,9777.777777777777,MID009724
SM,9777.777777777777,MID009724
ABT,9777.777777777777,MID009724
MPJ,1428.5714285714287,MID009725
ALPA,1428.5714285714287,MID009725
NEK,1428.5714285714287,MID009725
JJN,1428.5714285714287,MID009725
OOGGL,1428.5714285714287,MID009725
ONH,1428.5714285714287,MID009725
ABT,1428.5714285714287,MID009725
TCA,12857.142857142857,MID009726
OCST,12857.142857142857,MID009726
ALPA,12857.142857142857,MID009726
GMNA,12857.142857142857,MID009726
MMM,12857.142857142857,MID009726
GS,12857.142857142857,MID009726
FWC,12857.142857142857,MID009726
TCA,15000.0,MID009727
ABT,15000.0,MID009727
OCST,15000.0,MID009727
ONH,15000.0,MID009727
AB,15000.0,MID009727
GMNA,15000.0,MID009727
OCST,22000.0,MID009728
GMNA,22000.0,MID009728
CCSO,22000.0,MID009728
HD,22000.0,MID009728
JJN,27500.0,MID009729
MZNA,27500.0,MID009729
ONH,24500.0,MID009730
NTIC,24500.0,MID009730
GMNA,333333.3333333333,MID009731
DMC,333333.3333333333,MID009731
AB,333333.3333333333,MID009731
GMNA,250.0,MID009732
PEP,250.0,MID009732
KRM,250.0,MID009732
FWC,250.0,MID009732
OOGGL,18333.333333333332,MID009733
GS,18333.333333333332,MID009733
ONH,18333.333333333332,MID009733
PG,2200.0,MID009734
ABC,2200.0,MID009734
OOGGL,2200.0,MID009734
OK,2200.0,MID009734
MTFS,2200.0,MID009734
ABT,45000.0,MID009735
HD,45000.0,MID009735
AB,11000.0,MID009736
EG,11000.0,MID009736
LTSA,11000.0,MID009736
MZNA,11000.0,MID009736
NEK,11000.0,MID009736
ABT,11000.0,MID009736
DMC,11000.0,MID009736
NTIC,11000.0,MID009736
TCA,2200.0,MID009737
ABC,2200.0,MID009737
EG,2200.0,MID009737
EPF,2200.0,MID009737
OK,2200.0,MID009737
CCSO,5000.0,MID009738
EPF,5000.0,MID009738
OCST,5000.0,MID009738
ABC,5000.0,MID009738
MPJ,5000.0,MID009738
MMM,5000.0,MID009738
TWM,5000.0,MID009738
SM,5000.0,MID009738
FWC,5000.0,MID009738
GS,24500.0,MID009739
KRM,24500.0,MID009739
DMC,10777.777777777777,MID009740
TWM,10777.777777777777,MID009740
GMNA,10777.777777777777,MID009740
MMM,10777.777777777777,MID009740
KRM,10777.777777777777,MID009740
PEP,10777.777777777777,MID009740
CCSO,10777.777777777777,MID009740
AB,10777.777777777777,MID009740
ABT,10777.777777777777,MID009740
ONH,18000.0,MID009741
FWC,18000.0,MID009741
EG,18000.0,MID009741
OK,18000.0,MID009741
GMNA,18000.0,MID009741
GMNA,16333.333333333334,MID009742
LTSA,16333.333333333334,MID009742
MMM,16333.333333333334,MID009742
HD,142.85714285714286,MID009743
AB,142.85714285714286,MID009743
FWC,142.85714285714286,MID009743
TWM,142.85714285714286,MID009743
GS,142.85714285714286,MID009743
ALPA,142.85714285714286,MID009743
OOGGL,142.85714285714286,MID009743
NTIC,8625.0,MID009744
LTSA,8625.0,MID009744
DMC,8625.0,MID009744
ONH,8625.0,MID009744
AB,8625.0,MID009744
SM,8625.0,MID009744
ABT,8625.0,MID009744
ABC,8625.0,MID009744
MMM,18000.0,MID009745
OK,18000.0,MID009745
DMC,18000.0,MID009745
EPF,18000.0,MID009745
FWC,18000.0,MID009745
EG,13333.333333333334,MID009746
MMM,13333.333333333334,MID009746
KRM,13333.333333333334,MID009746
DMC,13333.333333333334,MID009747
EPF,13333.333333333334,MID009747
TCA,13333.333333333334,MID009747
SM,13333.333333333334,MID009747
EG,13333.333333333334,MID009747
NEK,13333.333333333334,MID009747
LTSA,48500.0,MID009748
OCST,48500.0,MID009748
GS,13800.0,MID009749
MZNA,13800.0,MID009749
EPF,13800.0,MID009749
CCSO,13800.0,MID009749
TWM,13800.0,MID009749
AB,333333.3333333333,MID009750
PG,333333.3333333333,MID009750
MTFS,333333.3333333333,MID009750
HD,5000.0,MID009751
SM,5000.0,MID009751
HD,166666.66666666666,MID009752
OOGGL,166666.66666666666,MID009752
MZNA,166666.66666666666,MID009752
KRM,166666.66666666666,MID009752
NEK,166666.66666666666,MID009752
AB,166666.66666666666,MID009752
PG,2000.0,MID009753
CCSO,2000.0,MID009753
KRM,2000.0,MID009753
GS,2000.0,MID009753
FWC,2000.0,MID009753
ONH,26666.666666666668,MID009754
AB,26666.666666666668,MID009754
OK,26666.666666666668,MID009754
LTSA,11250.0,MID009755
NEK,11250.0,MID009755
KRM,11250.0,MID009755
GMNA,11250.0,MID009755
ABT,10000.0,MID009756
MMM,10000.0,MID009756
CCSO,10000.0,MID009756
NTIC,10000.0,MID009756
ALPA,9857.142857142857,MID009757
AB,9857.142857142857,MID009757
OK,9857.142857142857,MID009757
LTSA,9857.142857142857,MID009757
SM,9857.142857142857,MID009757
PG,9857.142857142857,MID009757
CCSO,9857.142857142857,MID009757
TCA,142857.14285714287,MID009758
CCSO,142857.14285714287,MID009758
PG,142857.14285714287,MID009758
TWM,142857.14285714287,MID009758
FWC,142857.14285714287,MID009758
PEP,142857.14285714287,MID009758
MMM,142857.14285714287,MID009758
TCA,48500.0,MID009759
FWC,48500.0,MID009759
TCA,333333.3333333333,MID009760
LTSA,333333.3333333333,MID009760
MTFS,333333.3333333333,MID009760
MPJ,7857.142857142857,MID009761
NEK,7857.142857142857,MID009761
OCST,7857.142857142857,MID009761
GS,7857.142857142857,MID009761
CCSO,7857.142857142857,MID009761
MTFS,7857.142857142857,MID009761
DMC,7857.142857142857,MID009761
MMM,15000.0,MID009762
ALPA,15000.0,MID009762
JJN,15000.0,MID009762
MPJ,6666.666666666667,MID009763
NTIC,6666.666666666667,MID009763
LTSA,6666.666666666667,MID009763
PEP,6666.666666666667,MID009763
ONH,6666.666666666667,MID009763
AB,6666.666666666667,MID009763
GMNA,10000.0,MID009764
LTSA,10000.0,MID009764
FWC,10000.0,MID009764
MPJ,10000.0,MID009764
JJN,10000.0,MID009764
ABT,10000.0,MID009765
OCST,10000.0,MID009765
AB,10000.0,MID009765
ONH,10000.0,MID009765
EPF,10000.0,MID009765
GS,10000.0,MID009765
LTSA,10000.0,MID009765
PEP,10000.0,MID009765
OOGGL,10000.0,MID009765
ABT,12500.0,MID009766
PG,12500.0,MID009766
EPF,12500.0,MID009766
ONH,12500.0,MID009766
TCA,6875.0,MID009767
LTSA,6875.0,MID009767
PG,6875.0,MID009767
KRM,6875.0,MID009767
SM,6875.0,MID009767
MPJ,6875.0,MID009767
OK,6875.0,MID009767
JJN,6875.0,MID009767
PEP,9166.666666666666,MID009768
DMC,9166.666666666666,MID009768
FWC,9166.666666666666,MID009768
NEK,9166.666666666666,MID009768
TCA,9166.666666666666,MID009768
TWM,9166.666666666666,MID009768
GS,29333.333333333332,MID009769
AB,29333.333333333332,MID009769
NEK,29333.333333333332,MID009769
OOGGL,7000.0,MID009770
GMNA,7000.0,MID009770
GS,7000.0,MID009770
OK,7000.0,MID009770
CCSO,7000.0,MID009770
MMM,7000.0,MID009770
OCST,7000.0,MID009770
PG,30000.0,MID009771
OOGGL,30000.0,MID009771
ALPA,30000.0,MID009771
HD,500000.0,MID009772
MMM,500000.0,MID009772
DMC,8888.888888888889,MID009773
SM,8888.888888888889,MID009773
NEK,8888.888888888889,MID009773
LTSA,8888.888888888889,MID009773
NTIC,8888.888888888889,MID009773
MZNA,8888.888888888889,MID009773
GS,8888.888888888889,MID009773
FWC,8888.888888888889,MID009773
JJN,8888.888888888889,MID009773
OCST,8888.888888888889,MID009774
ONH,8888.888888888889,MID009774
OOGGL,8888.888888888889,MID009774
FWC,8888.888888888889,MID009774
MZNA,8888.888888888889,MID009774
PEP,8888.888888888889,MID009774
OK,8888.888888888889,MID009774
NEK,8888.888888888889,MID009774
GMNA,8888.888888888889,MID009774
TCA,11000.0,MID009775
GS,11000.0,MID009775
EG,11000.0,MID009775
MPJ,11000.0,MID009775
PEP,11000.0,MID009775
KRM,18000.0,MID009776
EG,18000.0,MID009776
TWM,18000.0,MID009776
HD,18000.0,MID009776
GMNA,18000.0,MID009776
ABT,250000.0,MID009777
AB,250000.0,MID009777
SM,250000.0,MID009777
OK,250000.0,MID009777
MMM,5000.0,MID009778
FWC,5000.0,MID009778
AB,5000.0,MID009778
GMNA,5000.0,MID009778
SM,5000.0,MID009778
CCSO,5000.0,MID009778
MPJ,5000.0,MID009778
MTFS,5000.0,MID009778
NTIC,2500.0,MID009779
TCA,2500.0,MID009779
MTFS,2500.0,MID009779
KRM,2500.0,MID009779
MZNA,9000.0,MID009780
PEP,9000.0,MID009780
FWC,9000.0,MID009780
NTIC,9000.0,MID009780
GMNA,9000.0,MID009780
FWC,166.66666666666666,MID009781
TCA,166.66666666666666,MID009781
ABT,166.66666666666666,MID009781
MTFS,166.66666666666666,MID009781
CCSO,166.66666666666666,MID009781
ALPA,166.66666666666666,MID009781
ALPA,5714.285714285715,MID009782
ABT,5714.285714285715,MID009782
DMC,5714.285714285715,MID009782
GMNA,5714.285714285715,MID009782
CCSO,5714.285714285715,MID009782
EPF,5714.285714285715,MID009782
NEK,5714.285714285715,MID009782
TCA,22500.0,MID009783
PG,22500.0,MID009783
PEP,17250.0,MID009784
CCSO,17250.0,MID009784
OCST,17250.0,MID009784
EPF,17250.0,MID009784
LTSA,22000.0,MID009785
DMC,22000.0,MID009785
TWM,22000.0,MID009785
KRM,22000.0,MID009785
AB,714.2857142857143,MID009786
ABT,714.2857142857143,MID009786
NTIC,714.2857142857143,MID009786
KRM,714.2857142857143,MID009786
TWM,714.2857142857143,MID009786
JJN,714.2857142857143,MID009786
OCST,714.2857142857143,MID009786
MZNA,500000.0,MID009787
GMNA,500000.0,MID009787
MMM,5500.0,MID009788
DMC,5500.0,MID009788
FWC,16666.666666666668,MID009789
GS,16666.666666666668,MID009789
EPF,16666.666666666668,MID009789
SM,8625.0,MID009790
EPF,8625.0,MID009790
MZNA,8625.0,MID009790
MTFS,8625.0,MID009790
OK,8625.0,MID009790
TWM,8625.0,MID009790
OOGGL,8625.0,MID009790
ONH,8625.0,MID009790
GS,20000.0,MID009791
HD,20000.0,MID009791
MMM,2750.0,MID009792
DMC,2750.0,MID009792
ALPA,2750.0,MID009792
OOGGL,2750.0,MID009792
LTSA,200.0,MID009793
KRM,200.0,MID009793
GMNA,200.0,MID009793
MZNA,200.0,MID009793
ONH,200.0,MID009793
ABT,250000.0,MID009794
ALPA,250000.0,MID009794
OK,250000.0,MID009794
MZNA,250000.0,MID009794
MTFS,18333.333333333332,MID009795
FWC,18333.333333333332,MID009795
ABT,18333.333333333332,MID009795
PEP,11000.0,MID009796
ONH,11000.0,MID009796
GS,11000.0,MID009796
TCA,11000.0,MID009796
AB,11000.0,MID009796
CCSO,1250.0,MID009797
NEK,1250.0,MID009797
MTFS,1250.0,MID009797
NTIC,1250.0,MID009797
EPF,1250.0,MID009797
HD,1250.0,MID009797
AB,1250.0,MID009797
OK,1250.0,MID009797
MTFS,15000.0,MID009798
PG,15000.0,MID009798
OK,15000.0,MID009798
EPF,15000.0,MID009798
KRM,15000.0,MID009798
ABC,15000.0,MID009798
OK,16166.666666666666,MID009799
CCSO,16166.666666666666,MID009799
MPJ,16166.666666666666,MID009799
GS,16166.666666666666,MID009799
PEP,16166.666666666666,MID009799
GMNA,16166.666666666666,MID009799
ONH,500000.0,MID009800
OCST,500000.0,MID009800
AB,1222.2222222222222,MID009801
LTSA,1222.2222222222222,MID009801
MMM,1222.2222222222222,MID009801
ALPA,1222.2222222222222,MID009801
HD,1222.2222222222222,MID009801
GMNA,1222.2222222222222,MID009801
ABC,1222.2222222222222,MID009801
ONH,1222.2222222222222,MID009801
NTIC,1222.2222222222222,MID009801
NTIC,11500.0,MID009802
OOGGL,11500.0,MID009802
PG,11500.0,MID009802
HD,11500.0,MID009802
OCST,11500.0,MID009802
GMNA,11500.0,MID009802
ABC,16166.666666666666,MID009803
ALPA,16166.666666666666,MID009803
MPJ,16166.666666666666,MID009803
AB,16166.666666666666,MID009803
EG,16166.666666666666,MID009803
CCSO,16166.666666666666,MID009803
CCSO,22500.0,MID009804
GS,22500.0,MID009804
ABT,22500.0,MID009804
AB,22500.0,MID009804
PEP,16333.333333333334,MID009805
FWC,16333.333333333334,MID009805
GS,16333.333333333334,MID009805
TCA,17250.0,MID009806
SM,17250.0,MID009806
NTIC,17250.0,MID009806
CCSO,17250.0,MID009806
GS,6875.0,MID009807
HD,6875.0,MID009807
MTFS,6875.0,MID009807
FWC,6875.0,MID009807
EPF,6875.0,MID009807
NEK,6875.0,MID009807
EG,6875.0,MID009807
NTIC,6875.0,MID009807
OK,6250.0,MID009808
AB,6250.0,MID009808
ABC,6250.0,MID009808
JJN,6250.0,MID009808
MPJ,6250.0,MID009808
PEP,6250.0,MID009808
OCST,6250.0,MID009808
MTFS,6250.0,MID009808
TWM,24250.0,MID009809
NEK,24250.0,MID009809
GS,24250.0,MID009809
LTSA,24250.0,MID009809
SM,166666.66666666666,MID009810
FWC,166666.66666666666,MID009810
ONH,166666.66666666666,MID009810
TWM,166666.66666666666,MID009810
GS,166666.66666666666,MID009810
TCA,166666.66666666666,MID009810
MPJ,1000.0,MID009811
CCSO,1000.0,MID009811
TWM,1000.0,MID009811
MTFS,1000.0,MID009811
HD,1000.0,MID009811
MPJ,625.0,MID009812
GS,625.0,MID009812
ALPA,625.0,MID009812
JJN,625.0,MID009812
OK,625.0,MID009812
SM,625.0,MID009812
ABC,625.0,MID009812
TCA,625.0,MID009812
FWC,6428.571428571428,MID009813
MPJ,6428.571428571428,MID009813
ALPA,6428.571428571428,MID009813
LTSA,6428.571428571428,MID009813
HD,6428.571428571428,MID009813
OOGGL,6428.571428571428,MID009813
MTFS,6428.571428571428,MID009813
NEK,8000.0,MID009814
CCSO,8000.0,MID009814
EG,8000.0,MID009814
ONH,8000.0,MID009814
ABT,8000.0,MID009814
NTIC,15000.0,MID009815
PEP,15000.0,MID009815
TCA,15000.0,MID009815
OK,15000.0,MID009815
EG,15000.0,MID009815
SM,15000.0,MID009815
EPF,10000.0,MID009816
OOGGL,10000.0,MID009816
MPJ,10000.0,MID009816
MTFS,10000.0,MID009816
NEK,10000.0,MID009816
GS,1250.0,MID009817
CCSO,1250.0,MID009817
PEP,1250.0,MID009817
MTFS,1250.0,MID009817
AB,13333.333333333334,MID009818
DMC,13333.333333333334,MID009818
HD,13333.333333333334,MID009818
EG,18333.333333333332,MID009819
ABT,18333.333333333332,MID009819
NTIC,18333.333333333332,MID009819
GS,27500.0,MID009820
OK,27500.0,MID009820
ALPA,22500.0,MID009821
NEK,22500.0,MID009821
EG,22500.0,MID009821
TCA,22500.0,MID009821
EPF,1250.0,MID009822
JJN,1250.0,MID009822
GS,1250.0,MID009822
MTFS,1250.0,MID009822
OCST,15000.0,MID009823
DMC,15000.0,MID009823
NTIC,15000.0,MID009823
ALPA,15000.0,MID009823
NEK,15000.0,MID009823
MZNA,15000.0,MID009823
EPF,1250.0,MID009824
JJN,1250.0,MID009824
MZNA,1250.0,MID009824
PEP,1250.0,MID009824
OOGGL,1250.0,MID009824
TWM,1250.0,MID009824
OCST,1250.0,MID009824
NEK,1250.0,MID009824
